candidate_event_id,group_id,working_filename,working_path,event_index,detected_onset_seconds,corrected_onset_seconds,ioi_seconds,onset_strength_norm,clip_filename,clip_path,keep_event,event_token,review_confidence,reviewer,review_notes,token_ioi_class,token_strength_class,token_rule,usable_for_training,source_review_file
PERF-004-CAND-0015,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,15,6.884717,6.884717,0.2786400000000002,0.025067,PERF-004_event_0015_PERF-004-CAND-0015.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0015_PERF-004-CAND-0015.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0016,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,16,7.174966,7.174966,0.2902490000000002,0.021428,PERF-004_event_0016_PERF-004-CAND-0016.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0016_PERF-004-CAND-0016.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0017,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,17,7.732245,7.732245,0.5572789999999994,0.030942,PERF-004_event_0017_PERF-004-CAND-0017.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0017_PERF-004-CAND-0017.wav,yes,SHORT_MEDIUM,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,MEDIUM,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0018,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,18,8.010884,8.010884,0.27863900000000097,0.03091,PERF-004_event_0018_PERF-004-CAND-0018.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0018_PERF-004-CAND-0018.wav,yes,SHORT_MEDIUM,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,MEDIUM,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0019,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,19,8.289524,8.289524,0.27863999999999933,0.029961,PERF-004_event_0019_PERF-004-CAND-0019.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0019_PERF-004-CAND-0019.wav,yes,SHORT_MEDIUM,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,MEDIUM,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0020,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,20,8.568163,8.568163,0.2786390000000001,0.024791,PERF-004_event_0020_PERF-004-CAND-0020.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0020_PERF-004-CAND-0020.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0021,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,21,9.125442,9.125442,0.5572789999999994,0.025919,PERF-004_event_0021_PERF-004-CAND-0021.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0021_PERF-004-CAND-0021.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0022,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,22,9.427302,9.427302,0.3018599999999996,0.030096,PERF-004_event_0022_PERF-004-CAND-0022.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0022_PERF-004-CAND-0022.wav,yes,SHORT_MEDIUM,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,MEDIUM,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0023,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,23,9.98458,9.98458,0.5572780000000002,0.030632,PERF-004_event_0023_PERF-004-CAND-0023.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0023_PERF-004-CAND-0023.wav,yes,SHORT_MEDIUM,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,MEDIUM,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0024,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,24,11.633197,11.633197,1.6486169999999998,0.03259,PERF-004_event_0024_PERF-004-CAND-0024.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0024_PERF-004-CAND-0024.wav,yes,LONG_MEDIUM,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,MEDIUM,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0025,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,25,11.900227,11.900227,0.2670300000000001,0.021841,PERF-004_event_0025_PERF-004-CAND-0025.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0025_PERF-004-CAND-0025.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0026,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,26,12.434286,12.434286,0.534059000000001,0.021914,PERF-004_event_0026_PERF-004-CAND-0026.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0026_PERF-004-CAND-0026.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0027,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,27,12.968345,12.968345,0.5340589999999992,0.024558,PERF-004_event_0027_PERF-004-CAND-0027.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0027_PERF-004-CAND-0027.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0028,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,28,14.628571,14.628571,1.6602260000000015,0.023184,PERF-004_event_0028_PERF-004-CAND-0028.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0028_PERF-004-CAND-0028.wav,yes,LONG_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0029,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,29,15.18585,15.18585,0.5572789999999994,0.019765,PERF-004_event_0029_PERF-004-CAND-0029.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0029_PERF-004-CAND-0029.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0030,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,30,15.719909,15.719909,0.5340589999999992,0.021412,PERF-004_event_0030_PERF-004-CAND-0030.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0030_PERF-004-CAND-0030.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0031,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,31,16.834467,16.834467,1.1145580000000006,0.025314,PERF-004_event_0031_PERF-004-CAND-0031.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0031_PERF-004-CAND-0031.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0032,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,32,17.983855,17.983855,1.1493879999999983,0.052143,PERF-004_event_0032_PERF-004-CAND-0032.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0032_PERF-004-CAND-0032.wav,yes,LONG_STRONG,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,STRONG,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0033,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,33,18.250884,18.250884,0.26702900000000085,0.023399,PERF-004_event_0033_PERF-004-CAND-0033.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0033_PERF-004-CAND-0033.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0034,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,34,18.529524,18.529524,0.27863999999999933,0.027093,PERF-004_event_0034_PERF-004-CAND-0034.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0034_PERF-004-CAND-0034.wav,yes,SHORT_MEDIUM,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,MEDIUM,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0035,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,35,18.819773,18.819773,0.29024900000000287,0.022675,PERF-004_event_0035_PERF-004-CAND-0035.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0035_PERF-004-CAND-0035.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0036,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,36,19.655692,19.655692,0.835918999999997,0.043372,PERF-004_event_0036_PERF-004-CAND-0036.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0036_PERF-004-CAND-0036.wav,yes,MEDIUM_STRONG,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,STRONG,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0037,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,37,21.025669,21.025669,1.3699770000000022,0.021403,PERF-004_event_0037_PERF-004-CAND-0037.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0037_PERF-004-CAND-0037.wav,yes,LONG_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0038,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,38,22.105397,22.105397,1.0797279999999994,0.018787,PERF-004_event_0038_PERF-004-CAND-0038.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0038_PERF-004-CAND-0038.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0039,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,39,22.674286,22.674286,0.5688889999999986,0.028448,PERF-004_event_0039_PERF-004-CAND-0039.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0039_PERF-004-CAND-0039.wav,yes,SHORT_MEDIUM,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,MEDIUM,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0040,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,40,22.941315,22.941315,0.26702900000000085,0.02195,PERF-004_event_0040_PERF-004-CAND-0040.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0040_PERF-004-CAND-0040.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0041,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,41,23.754014,23.754014,0.8126990000000021,0.030292,PERF-004_event_0041_PERF-004-CAND-0041.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0041_PERF-004-CAND-0041.wav,yes,MEDIUM_MEDIUM,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,MEDIUM,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0042,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,42,24.044263,24.044263,0.2902489999999993,0.020213,PERF-004_event_0042_PERF-004-CAND-0042.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0042_PERF-004-CAND-0042.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0043,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,43,24.311293,24.311293,0.2670299999999983,0.029029,PERF-004_event_0043_PERF-004-CAND-0043.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0043_PERF-004-CAND-0043.wav,yes,SHORT_MEDIUM,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,MEDIUM,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0044,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,44,24.845351,24.845351,0.5340580000000017,0.02444,PERF-004_event_0044_PERF-004-CAND-0044.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0044_PERF-004-CAND-0044.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0045,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,45,25.123991,25.123991,0.27863999999999933,0.021805,PERF-004_event_0045_PERF-004-CAND-0045.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0045_PERF-004-CAND-0045.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0046,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,46,26.261769,26.261769,1.1377780000000008,0.079802,PERF-004_event_0046_PERF-004-CAND-0046.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0046_PERF-004-CAND-0046.wav,yes,MEDIUM_STRONG,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,STRONG,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-004-CAND-0047,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,47,26.784218,26.784218,0.5224489999999982,0.026905,PERF-004_event_0047_PERF-004-CAND-0047.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-004\PERF-004_event_0047_PERF-004-CAND-0047.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
